date	value	lower_ci	upper_ci	incidence	scenario
2021-07-18	37817606	26005310	55572345	104050	Informed
2021-07-19	37921133	26060537	55792968	103527	Informed
2021-07-20	38021758	26121025	56041098	100625	Informed
2021-07-21	38121022	26168949	56306344	99264	Informed
2021-07-22	38219804	26233114	56573285	98782	Informed
2021-07-23	38315221	26285603	56791927	95417	Informed
2021-07-24	38410596	26327987	57037033	95375	Informed
2021-07-25	38503667	26361789	57265448	93071	Informed
2021-07-26	38596565	26419795	57514498	92898	Informed
2021-07-27	38686849	26473410	57765209	90284	Informed
2021-07-28	38777608	26505500	58000075	90759	Informed
2021-07-29	38865462	26542861	58253582	87854	Informed
2021-07-30	38951627	26589664	58450441	86165	Informed
2021-07-31	39036479	26605325	58709605	84852	Informed
2021-08-01	39120225	26656404	58917947	83746	Informed
2021-08-02	39203207	26673992	59160641	82982	Informed
2021-08-03	39286576	26713827	59397824	83369	Informed
2021-08-04	39367751	26755906	59616445	81175	Informed
2021-08-05	39446926	26776411	59876463	79175	Informed
2021-08-06	39525862	26829035	60136314	78936	Informed
2021-08-07	39604824	26837381	60347034	78962	Informed
2021-08-08	39681177	26859029	60602911	76353	Informed
2021-08-09	39758101	26876705	60815871	76924	Informed
2021-08-10	39832508	26931088	60995038	74407	Informed
2021-08-11	39907424	26940106	61278644	74916	Informed
2021-08-12	39982241	26942448	61539897	74817	Informed
2021-08-13	40055604	26975319	61727515	73363	Informed
2021-08-14	40127908	27005154	61972000	72304	Informed
2021-08-15	40199929	27008126	62201378	72021	Informed
2021-08-16	40272640	27049786	62437682	72711	Informed
2021-08-17	40343951	27073622	62699735	71311	Informed
2021-08-18	40413336	27082496	62889893	69385	Informed
2021-08-19	40482275	27090448	63157468	68939	Informed
2021-08-20	40553238	27096611	63383449	70963	Informed
2021-08-21	40622033	27140619	63650071	68795	Informed
2021-08-22	40690667	27135881	63840840	68634	Informed
2021-08-23	40759949	27156682	64124010	69282	Informed
2021-08-24	40827942	27167316	64373991	67993	Informed
2021-08-25	40894184	27186829	64615451	66242	Informed
2021-08-26	40961585	27218152	64896044	67401	Informed
