date	value	lower_ci	upper_ci	incidence	scenario
2021-05-15	11625808	8562366	15329080	1284	Informed
2021-05-16	11628081	8552276	15348418	2273	Informed
2021-05-17	11629824	8534360	15393583	1743	Informed
2021-05-18	11631251	8515604	15415138	1427	Informed
2021-05-19	11632319	8492812	15445619	1068	Informed
2021-05-20	11633027	8474966	15460164	708	Informed
2021-05-21	11634071	8452308	15498607	1044	Informed
2021-05-22	11634679	8437233	15521433	608	Informed
2021-05-23	11635345	8422318	15547507	666	Informed
2021-05-24	11635555	8393244	15569672	210	Informed
2021-05-25	11636615	8381766	15612629	1060	Informed
2021-05-26	11637323	8363549	15638334	708	Informed
2021-05-27	11638489	8341425	15663640	1166	Informed
2021-05-28	11640084	8329280	15693261	1595	Informed
2021-05-29	11641482	8304768	15707550	1398	Informed
2021-05-30	11642301	8288718	15747100	819	Informed
2021-05-31	11643397	8269807	15779293	1096	Informed
2021-06-01	11643632	8251187	15797893	235	Informed
2021-06-02	11644365	8230643	15828784	733	Informed
2021-06-03	11645171	8215575	15846510	806	Informed
2021-06-04	11645106	8199155	15861910	-65	Informed
2021-06-05	11645798	8183037	15883869	692	Informed
2021-06-06	11647358	8164935	15907994	1560	Informed
2021-06-07	11649093	8147475	15931944	1735	Informed
2021-06-08	11650333	8141495	15959226	1240	Informed
2021-06-09	11651610	8118816	15978424	1277	Informed
2021-06-10	11651775	8100198	16012321	165	Informed
2021-06-11	11652906	8079401	16034715	1131	Informed
2021-06-12	11653953	8062841	16056342	1047	Informed
2021-06-13	11654672	8050540	16076739	719	Informed
2021-06-14	11655270	8028820	16115537	598	Informed
2021-06-15	11656196	8017200	16125967	926	Informed
2021-06-16	11657197	8000112	16161716	1001	Informed
2021-06-17	11657882	7985799	16164988	685	Informed
2021-06-18	11658513	7965358	16209132	631	Informed
2021-06-19	11659744	7947578	16220157	1231	Informed
2021-06-20	11660374	7941650	16255533	630	Informed
2021-06-21	11661277	7918381	16271767	903	Informed
2021-06-22	11662871	7900506	16296465	1594	Informed
2021-06-23	11663724	7894981	16312184	853	Informed
2021-06-24	11665413	7873834	16325839	1689	Informed
2021-06-25	11666573	7855601	16362996	1160	Informed
2021-06-26	11667720	7847558	16389946	1147	Informed
2021-06-27	11668848	7825577	16397440	1128	Informed
2021-06-28	11669780	7814418	16427999	932	Informed
2021-06-29	11670603	7796048	16452665	823	Informed
2021-06-30	11671417	7774269	16470219	814	Informed
2021-07-01	11672659	7766358	16498201	1242	Informed
2021-07-02	11672859	7745375	16511688	200	Informed
2021-07-03	11672812	7731875	16539900	-47	Informed
2021-07-04	11673046	7717447	16543317	234	Informed
2021-07-05	11674051	7695226	16564899	1005	Informed
2021-07-06	11674634	7681497	16596602	583	Informed
2021-07-07	11675633	7672458	16611151	999	Informed
2021-07-08	11676583	7657523	16624306	950	Informed
2021-07-09	11677455	7643490	16650918	872	Informed
2021-07-10	11678748	7628826	16677354	1293	Informed
2021-07-11	11680200	7617099	16706487	1452	Informed
