date	value	lower_ci	upper_ci	incidence	scenario
2021-07-11	21181884	13241723	33700049	48104	Informed
2021-07-12	21229511	13254129	33859034	47627	Informed
2021-07-13	21276196	13256743	34001785	46685	Informed
2021-07-14	21321853	13262720	34168101	45657	Informed
2021-07-15	21367954	13275285	34342901	46101	Informed
2021-07-16	21414548	13285098	34473158	46594	Informed
2021-07-17	21460089	13309404	34637947	45541	Informed
2021-07-18	21505503	13310765	34767031	45414	Informed
2021-07-19	21551782	13316160	34955894	46279	Informed
2021-07-20	21596562	13333503	35102840	44780	Informed
2021-07-21	21642300	13335569	35281557	45738	Informed
2021-07-22	21686974	13357937	35430145	44674	Informed
2021-07-23	21731287	13370269	35619915	44313	Informed
2021-07-24	21776769	13367930	35777239	45482	Informed
2021-07-25	21820216	13384911	35945831	43447	Informed
2021-07-26	21864842	13410194	36111424	44626	Informed
2021-07-27	21909855	13414314	36258192	45013	Informed
2021-07-28	21954714	13424050	36448434	44859	Informed
2021-07-29	21998384	13446624	36612850	43670	Informed
2021-07-30	22041754	13438629	36782207	43370	Informed
2021-07-31	22085438	13446569	36949558	43684	Informed
2021-08-01	22129733	13457660	37123437	44295	Informed
2021-08-02	22173289	13459079	37258788	43556	Informed
2021-08-03	22217385	13457160	37436817	44096	Informed
2021-08-04	22261333	13471262	37623468	43948	Informed
2021-08-05	22305059	13474833	37807976	43726	Informed
2021-08-06	22349345	13493695	37996832	44286	Informed
2021-08-07	22393655	13484080	38182777	44310	Informed
2021-08-08	22437872	13494469	38356304	44217	Informed
2021-08-09	22481322	13502824	38532292	43450	Informed
2021-08-10	22525400	13507146	38713225	44078	Informed
2021-08-11	22569513	13500198	38914696	44113	Informed
