date	value	lower_ci	upper_ci	incidence	scenario
2021-12-01	350175052	10849572	1429626809	1335454	Informed
2021-12-02	351506238	10780310	1430223376	1331186	Informed
2021-12-03	352826747	10760418	1431030504	1320509	Informed
2021-12-04	354133958	10726337	1431585653	1307211	Informed
2021-12-05	355433519	10731658	1432710572	1299561	Informed
2021-12-06	356713696	10703622	1433783387	1280177	Informed
2021-12-07	357995092	10660073	1434384750	1281396	Informed
2021-12-08	359266538	10635103	1435244395	1271446	Informed
2021-12-09	360527883	10626119	1436465094	1261345	Informed
2021-12-10	361779255	10615125	1437487745	1251372	Informed
2021-12-11	363023653	10631427	1438148427	1244398	Informed
2021-12-12	364262999	10580658	1439103958	1239346	Informed
2021-12-13	365477202	10530154	1439506498	1214203	Informed
